threat_id,threat_actor,threat_category,attack_technique,targeted_industry,targeted_asset_type,campaign_active,threat_frequency,exploit_probability,geographic_scope,severity,intelligence_confidence,first_seen,last_seen,associated_cve,ransomware_indicator,data_exfiltration_risk
THREAT-04259,Lazarus Group,Credential Theft,T1110 Brute Force,Education,Employee Laptop,False,96,0.3,Asia-Pacific,High,High,2023-04-26,2023-11-25,CVE-2026-22612,False,True
THREAT-04260,Cybercrime Syndicate,Cloud Misconfiguration Exploitation,T1055 Process Injection,Energy,Employee Laptop,False,80,0.13,Global,High,High,2022-10-15,2022-11-15,,True,False
THREAT-04261,Sandworm,Cryptojacking,T1059 Command and Scripting Interpreter,Insurance,Domain Controller,False,72,0.6,Americas,High,Medium,2024-01-14,2024-03-16,,False,False
THREAT-04262,Sandworm,Insider Threat,T1071 Application Layer Protocol,Government,Email Server,True,8,0.3,Asia-Pacific,Low,High,2025-01-06,2025-02-03,CVE-2026-72805,False,True
THREAT-04263,Sandworm,Supply Chain Attack,T1110 Brute Force,Manufacturing,Employee Laptop,False,74,0.57,India,Medium,High,2022-01-30,2022-08-25,CVE-2026-47133,False,False
THREAT-04264,SilverFox,Cloud Misconfiguration Exploitation,T1110 Brute Force,Energy,Storage Bucket,True,18,0.3,India,Low,High,2025-05-24,2025-12-28,,False,False
THREAT-04265,Insider,Web Application Attack,T1105 Ingress Tool Transfer,Government,Web Server,True,100,0.16,Asia-Pacific,Medium,Low,2025-09-13,2026-08-21,CVE-2026-21448,True,False
THREAT-04266,Conti,Cryptojacking,T1071 Application Layer Protocol,Energy,Web Server,True,46,0.17,Asia-Pacific,Critical,Low,2021-11-05,2022-01-03,,False,False
THREAT-04267,FIN7,Cloud Misconfiguration Exploitation,T1048 Exfiltration Over Alternative Protocol,Energy,Employee Laptop,True,87,0.27,Americas,Low,High,2023-08-16,2023-12-31,,False,False
THREAT-04268,FIN7,Cloud Misconfiguration Exploitation,T1569 System Services,Government,SaaS Application,False,33,0.58,EMEA,High,Medium,2021-11-17,2022-03-06,CVE-2026-6516,False,False
THREAT-04269,SilverFox,Web Application Attack,T1053 Scheduled Task/Job,Government,Employee Laptop,False,83,0.54,Americas,High,High,2021-10-20,2022-02-02,,False,False
THREAT-04270,APT29,Phishing,T1078 Valid Accounts,Government,Payment Gateway,False,30,0.36,Global,Medium,Low,2022-01-27,2022-11-17,,False,True
THREAT-04271,Conti,Supply Chain Attack,T1021 Remote Services,Government,Kubernetes Cluster,False,82,0.2,Americas,Low,High,2022-04-28,2022-12-16,,False,True
THREAT-04272,APT29,Ransomware,T1569 System Services,Manufacturing,Payment Gateway,False,14,0.55,Americas,Low,Medium,2025-07-22,2026-05-20,CVE-2026-12846,True,True
THREAT-04273,FIN7,DDoS,T1071 Application Layer Protocol,E-commerce,Email Server,False,176,0.78,Americas,Critical,High,2023-06-23,2023-08-10,,False,False
THREAT-04274,APT29,Ransomware,T1003 OS Credential Dumping,Government,API Gateway,True,12,0.35,India,Medium,Medium,2021-09-26,2021-12-31,,True,True
THREAT-04275,ALPHV,Cloud Misconfiguration Exploitation,T1105 Ingress Tool Transfer,Manufacturing,Employee Laptop,False,79,0.54,Asia-Pacific,Critical,Low,2024-12-23,2025-03-09,,False,True
THREAT-04276,FIN7,Ransomware,T1070 Indicator Removal,Government,Email Server,False,26,0.8,Americas,High,Medium,2025-03-03,2025-06-19,CVE-2026-70880,True,False
THREAT-04277,Conti,Business Email Compromise,T1036 Masquerading,Government,Payment Gateway,False,36,0.48,Americas,High,Medium,2026-07-07,2026-09-04,,False,True
THREAT-04278,Mustang Panda,Phishing,T1055 Process Injection,Government,Database Server,False,91,0.35,Global,Low,Medium,2025-08-21,2026-05-28,CVE-2026-76798,False,False
THREAT-04279,Insider,Phishing,T1048 Exfiltration Over Alternative Protocol,Manufacturing,SaaS Application,True,42,0.45,Global,Medium,Medium,2023-07-17,2023-11-12,,False,True
THREAT-04280,Conti,Supply Chain Attack,T1053 Scheduled Task/Job,Manufacturing,Web Server,False,42,0.35,India,Low,Low,2024-03-21,2025-01-21,,False,True
THREAT-04281,Kimsuky,Zero-Day Exploit,T1569 System Services,IT Services,Storage Bucket,False,12,0.27,India,Medium,High,2025-04-18,2025-11-28,,False,True
THREAT-04282,TA505,Cryptojacking,T1190 Exploit Public-Facing Application,Insurance,Database Server,False,39,0.45,Americas,Low,Medium,2021-05-27,2022-05-09,,False,True
THREAT-04283,Nation-State (China),Web Application Attack,T1486 Data Encrypted for Impact,E-commerce,Cloud VM,True,40,0.27,India,High,High,2021-09-05,2022-06-08,CVE-2026-6516,False,True
THREAT-04284,Nation-State (Iran),Data Exfiltration,T1055 Process Injection,Energy,Email Server,False,31,0.5,Global,Critical,Medium,2022-10-20,2023-05-04,,False,False
THREAT-04285,Kimsuky,Business Email Compromise,T1078 Valid Accounts,Manufacturing,Payment Gateway,True,6,0.59,Americas,Critical,Medium,2023-04-24,2024-01-02,CVE-2026-81807,False,False
THREAT-04286,Insider,DDoS,T1562 Impair Defenses,Government,Database Server,False,64,0.45,Global,Medium,Low,2025-09-20,2026-07-13,CVE-2026-77710,False,False
THREAT-04287,Cybercrime Syndicate,Cryptojacking,T1048 Exfiltration Over Alternative Protocol,Government,Cloud VM,False,55,0.58,Asia-Pacific,High,Medium,2021-05-22,2022-03-22,,False,False
THREAT-04288,Nation-State (China),Data Exfiltration,T1562 Impair Defenses,Energy,API Gateway,False,38,0.53,Americas,Medium,Medium,2024-03-07,2024-05-08,,False,False
THREAT-04289,Scattered Spider,Data Exfiltration,T1036 Masquerading,E-commerce,Domain Controller,True,35,0.35,Americas,Critical,High,2022-09-06,2023-05-24,CVE-2026-17612,False,False
THREAT-04290,Lazarus Group,DDoS,T1566 Phishing,Insurance,Web Server,True,69,0.75,Asia-Pacific,High,Low,2026-03-24,2026-06-06,CVE-2026-14812,False,False
THREAT-04291,Nation-State (Russia),Supply Chain Attack,T1082 System Information Discovery,Energy,Database Server,False,9,0.43,Americas,Low,Medium,2024-10-09,2025-06-15,,False,True
THREAT-04292,ALPHV,Cryptojacking,T1190 Exploit Public-Facing Application,Energy,Web Server,False,54,0.6,Asia-Pacific,Critical,Medium,2021-11-21,2022-03-09,,False,True
THREAT-04293,FIN7,Business Email Compromise,T1027 Obfuscated Files or Information,Insurance,Web Server,True,65,0.14,Americas,High,Low,2023-06-01,2023-12-14,,True,False
THREAT-04294,Turla,Web Application Attack,T1133 External Remote Services,Government,Storage Bucket,False,17,0.54,Asia-Pacific,Low,Low,2023-08-07,2024-02-05,,False,True
THREAT-04295,SilverFox,Cloud Misconfiguration Exploitation,T1566 Phishing,Energy,Storage Bucket,False,22,0.35,EMEA,High,Medium,2021-08-10,2022-03-20,CVE-2026-46412,False,False
THREAT-04296,APT29,Ransomware,T1082 System Information Discovery,E-commerce,Payment Gateway,False,36,0.48,Asia-Pacific,Critical,Low,2024-12-07,2025-02-02,CVE-2026-18193,True,False
THREAT-04297,LockBit,Phishing,T1569 System Services,Education,Storage Bucket,False,26,0.19,India,High,High,2023-09-13,2024-04-08,,False,False
THREAT-04298,Nation-State (China),Data Exfiltration,T1569 System Services,Energy,SaaS Application,True,90,0.37,Global,Medium,Low,2023-06-30,2024-03-09,,False,False
THREAT-04299,REvil,Credential Theft,T1562 Impair Defenses,Education,Domain Controller,False,16,0.51,Americas,Critical,Low,2022-06-21,2023-05-02,,False,True
THREAT-04300,Sandworm,Cryptojacking,T1133 External Remote Services,E-commerce,Cloud VM,False,54,0.54,Global,High,High,2024-05-12,2024-09-23,CVE-2026-45383,False,False
THREAT-04301,Unknown,Phishing,T1071 Application Layer Protocol,Manufacturing,Cloud VM,True,87,0.48,Global,High,Medium,2022-08-04,2023-01-06,CVE-2026-76111,False,False
THREAT-04302,Cybercrime Syndicate,Ransomware,T1003 OS Credential Dumping,Energy,Domain Controller,False,30,0.56,Americas,Low,Low,2024-07-30,2025-06-02,,True,False
THREAT-04303,Nation-State (China),Cryptojacking,T1486 Data Encrypted for Impact,Government,Email Server,False,59,0.4,EMEA,Critical,Low,2025-12-04,2026-06-11,CVE-2026-81664,False,False
THREAT-04304,LockBit,Credential Theft,T1082 System Information Discovery,Energy,Kubernetes Cluster,False,93,0.44,India,Critical,High,2024-02-15,2024-10-29,,False,True
THREAT-04305,Sandworm,Ransomware,T1078 Valid Accounts,Energy,Employee Laptop,False,42,0.38,EMEA,Low,Medium,2024-11-27,2024-12-24,CVE-2026-55485,True,True
THREAT-04306,Sandworm,Business Email Compromise,T1059 Command and Scripting Interpreter,Government,Web Server,False,58,0.42,Asia-Pacific,Low,Medium,2021-04-08,2021-09-29,CVE-2026-7202,True,False
THREAT-04307,Nation-State (Iran),Zero-Day Exploit,T1021 Remote Services,IT Services,API Gateway,False,7,0.3,Asia-Pacific,Critical,Medium,2026-02-13,2026-09-04,,False,True
THREAT-04308,APT28,Zero-Day Exploit,T1021 Remote Services,E-commerce,Web Server,True,24,0.2,Asia-Pacific,High,Medium,2026-03-21,2026-05-11,,True,False
THREAT-04309,REvil,Supply Chain Attack,T1190 Exploit Public-Facing Application,E-commerce,Email Server,True,82,0.48,India,High,High,2025-03-14,2025-11-12,CVE-2026-46339,False,True
THREAT-04310,Nation-State (Russia),Cloud Misconfiguration Exploitation,T1566 Phishing,Energy,Domain Controller,False,92,0.43,India,Critical,High,2023-11-04,2023-11-05,,False,False
THREAT-04311,Cybercrime Syndicate,Business Email Compromise,T1055 Process Injection,Energy,Storage Bucket,True,52,0.11,India,High,Low,2023-11-03,2024-02-27,CVE-2026-75136,False,False
THREAT-04312,ALPHV,Supply Chain Attack,T1059 Command and Scripting Interpreter,Energy,Cloud VM,False,98,0.44,Asia-Pacific,High,Low,2022-12-03,2023-11-18,CVE-2026-5851,False,False
THREAT-04313,REvil,Supply Chain Attack,T1133 External Remote Services,Manufacturing,Kubernetes Cluster,False,33,0.4,Asia-Pacific,Critical,Low,2026-04-19,2026-09-04,CVE-2026-18615,False,False
THREAT-04314,ALPHV,Cryptojacking,T1133 External Remote Services,Education,Domain Controller,False,42,0.4,Global,Low,Medium,2022-11-01,2023-09-21,,False,False
THREAT-04315,Sandworm,Supply Chain Attack,T1003 OS Credential Dumping,Energy,Payment Gateway,True,24,0.22,Global,Medium,Medium,2022-03-15,2022-05-22,,False,False
THREAT-04316,Kimsuky,Data Exfiltration,T1021 Remote Services,Energy,Payment Gateway,True,86,0.23,Asia-Pacific,Medium,Low,2024-08-23,2025-07-13,CVE-2026-12681,False,False
THREAT-04317,Lazarus Group,Insider Threat,T1082 System Information Discovery,Manufacturing,Cloud VM,False,7,0.22,Global,High,Medium,2025-04-26,2026-01-08,,False,True
THREAT-04318,Turla,Insider Threat,T1059 Command and Scripting Interpreter,Manufacturing,API Gateway,True,5,0.14,Americas,Critical,Low,2024-06-06,2025-01-27,CVE-2026-15416,False,True
THREAT-04319,Lazarus Group,Business Email Compromise,T1133 External Remote Services,Energy,Kubernetes Cluster,False,45,0.11,EMEA,Low,Medium,2025-05-22,2026-01-14,CVE-2026-60217,False,True
THREAT-04320,Kimsuky,Insider Threat,T1048 Exfiltration Over Alternative Protocol,E-commerce,Storage Bucket,True,3,0.4,India,Low,Medium,2026-04-09,2026-09-04,,False,True
THREAT-04321,Kimsuky,Business Email Compromise,T1082 System Information Discovery,Energy,Storage Bucket,True,6,0.23,India,Medium,Medium,2026-02-20,2026-07-29,CVE-2026-18243,False,False
THREAT-04322,Cybercrime Syndicate,Supply Chain Attack,T1053 Scheduled Task/Job,Insurance,Payment Gateway,False,10,0.46,Asia-Pacific,Low,Medium,2022-07-03,2022-09-29,,False,False
THREAT-04323,Sandworm,Ransomware,T1021 Remote Services,Manufacturing,Payment Gateway,False,15,0.75,Global,Critical,Medium,2026-04-14,2026-08-12,,True,True
THREAT-04324,Lazarus Group,Phishing,T1566 Phishing,Government,Payment Gateway,True,70,0.5,India,Critical,Low,2025-08-24,2026-06-03,,False,False
THREAT-04325,ALPHV,Credential Theft,T1053 Scheduled Task/Job,Manufacturing,Payment Gateway,False,53,0.13,Asia-Pacific,Medium,Medium,2023-03-07,2023-12-26,,False,False
THREAT-04326,LockBit,Business Email Compromise,T1082 System Information Discovery,Government,Email Server,True,70,0.5,India,Critical,High,2021-04-16,2022-01-26,CVE-2026-16326,False,False
THREAT-04327,Mustang Panda,Web Application Attack,T1190 Exploit Public-Facing Application,Energy,Email Server,False,78,0.23,Global,Medium,High,2024-02-02,2024-11-20,,False,False
THREAT-04328,Kimsuky,Zero-Day Exploit,T1027 Obfuscated Files or Information,Government,Kubernetes Cluster,False,29,0.4,Americas,Critical,High,2023-05-20,2024-03-04,,False,True
THREAT-04329,APT29,Web Application Attack,T1082 System Information Discovery,Telecom,Storage Bucket,True,49,0.5,Asia-Pacific,High,Medium,2023-03-04,2023-10-18,,False,False
THREAT-04330,Mustang Panda,Cryptojacking,T1562 Impair Defenses,Healthcare,Payment Gateway,False,97,0.51,Americas,Critical,High,2024-03-07,2025-03-06,CVE-2026-7243,True,False
THREAT-04331,REvil,Credential Theft,T1190 Exploit Public-Facing Application,Education,Domain Controller,True,31,0.15,Asia-Pacific,High,High,2023-04-24,2023-06-20,,False,False
THREAT-04332,Unknown,Cryptojacking,T1078 Valid Accounts,E-commerce,Storage Bucket,False,17,0.55,Americas,Medium,Medium,2024-05-05,2024-08-25,,False,False
THREAT-04333,TA505,Cryptojacking,T1071 Application Layer Protocol,Government,Kubernetes Cluster,False,82,0.21,Asia-Pacific,Critical,Low,2023-04-12,2024-03-28,,False,True
THREAT-04334,Sandworm,Insider Threat,T1070 Indicator Removal,Energy,API Gateway,False,4,0.33,Asia-Pacific,Low,Medium,2023-10-15,2024-02-21,,False,True
THREAT-04335,Insider,Cloud Misconfiguration Exploitation,T1059 Command and Scripting Interpreter,Government,Kubernetes Cluster,False,20,0.47,India,Low,Low,2025-03-11,2025-08-23,,False,False
THREAT-04336,Unknown,Web Application Attack,T1486 Data Encrypted for Impact,Insurance,Domain Controller,False,29,0.38,EMEA,High,High,2026-05-28,2026-07-13,,False,True
THREAT-04337,Scattered Spider,DDoS,T1486 Data Encrypted for Impact,E-commerce,Storage Bucket,True,123,0.49,Global,High,Low,2026-07-03,2026-09-04,CVE-2026-54745,False,False
THREAT-04338,Script Kiddie,Phishing,T1003 OS Credential Dumping,Manufacturing,Web Server,False,40,0.27,Asia-Pacific,Low,Medium,2026-04-28,2026-09-04,CVE-2026-39328,False,False
THREAT-04339,FIN7,Data Exfiltration,T1021 Remote Services,Government,Web Server,True,41,0.24,EMEA,Critical,Low,2026-07-14,2026-07-15,CVE-2026-16326,False,False
THREAT-04340,Nation-State (Iran),Cloud Misconfiguration Exploitation,T1021 Remote Services,Energy,Database Server,False,67,0.2,Global,Low,Low,2023-05-10,2023-09-18,,False,False
THREAT-04341,Sandworm,Phishing,T1048 Exfiltration Over Alternative Protocol,Insurance,API Gateway,False,88,0.32,India,Medium,High,2023-08-30,2023-11-30,,False,False
THREAT-04342,APT29,Business Email Compromise,T1003 OS Credential Dumping,Government,Domain Controller,True,89,0.13,Global,High,High,2023-07-15,2024-04-16,,False,False
THREAT-04343,Lazarus Group,Credential Theft,T1036 Masquerading,Government,Payment Gateway,True,83,0.57,Americas,Low,High,2022-06-19,2022-10-05,,False,True
THREAT-04344,Cybercrime Syndicate,Ransomware,T1055 Process Injection,Energy,Cloud VM,False,18,0.45,EMEA,Medium,High,2023-09-07,2023-11-19,,True,True
THREAT-04345,LockBit,Cloud Misconfiguration Exploitation,T1003 OS Credential Dumping,E-commerce,Payment Gateway,True,44,0.11,Global,Medium,High,2022-01-05,2022-07-09,,False,False
THREAT-04346,Conti,Cryptojacking,T1059 Command and Scripting Interpreter,Energy,Storage Bucket,False,100,0.2,India,Medium,Low,2023-01-03,2024-01-02,CVE-2026-73606,False,False
THREAT-04347,Kimsuky,Cryptojacking,T1027 Obfuscated Files or Information,Insurance,Cloud VM,True,17,0.33,EMEA,Medium,Low,2022-05-08,2022-07-02,CVE-2026-65591,False,False
THREAT-04348,Sandworm,Business Email Compromise,T1071 Application Layer Protocol,Manufacturing,Cloud VM,False,70,0.24,Global,Low,Low,2021-10-19,2022-08-11,,False,False
THREAT-04349,Conti,Credential Theft,T1110 Brute Force,Energy,Payment Gateway,False,93,0.23,Americas,High,High,2023-11-17,2023-12-15,,False,True
THREAT-04350,TA505,Data Exfiltration,T1562 Impair Defenses,Healthcare,Cloud VM,False,75,0.41,EMEA,Medium,High,2024-06-01,2024-08-15,,False,False
THREAT-04351,Kimsuky,Cloud Misconfiguration Exploitation,T1003 OS Credential Dumping,Telecom,API Gateway,False,42,0.2,EMEA,Critical,Low,2024-12-27,2025-12-20,,False,False
THREAT-04352,Script Kiddie,Insider Threat,T1110 Brute Force,E-commerce,Database Server,False,2,0.29,India,High,Low,2024-09-16,2024-09-19,,False,True
THREAT-04353,TA505,Supply Chain Attack,T1566 Phishing,Government,Employee Laptop,False,33,0.51,EMEA,Medium,Medium,2022-09-17,2023-06-15,,False,True
THREAT-04354,Insider,Data Exfiltration,T1082 System Information Discovery,Government,Payment Gateway,True,20,0.59,Global,High,Medium,2025-05-26,2026-01-18,CVE-2026-84700,True,True
THREAT-04355,Nation-State (China),Supply Chain Attack,T1078 Valid Accounts,IT Services,SaaS Application,True,40,0.13,Americas,Critical,High,2023-03-09,2023-06-30,,False,False
THREAT-04356,Unknown,Data Exfiltration,T1562 Impair Defenses,Manufacturing,Payment Gateway,False,65,0.19,Global,Critical,Medium,2023-07-08,2024-05-21,,False,False
THREAT-04357,Nation-State (Iran),Web Application Attack,T1059 Command and Scripting Interpreter,Telecom,Web Server,False,75,0.21,Americas,Medium,Low,2024-11-07,2025-05-14,CVE-2026-82286,False,True
THREAT-04358,Sandworm,Phishing,T1082 System Information Discovery,Manufacturing,Cloud VM,True,54,0.5,Asia-Pacific,Critical,High,2023-10-03,2024-03-25,,False,True
THREAT-04359,Insider,Zero-Day Exploit,T1110 Brute Force,Insurance,API Gateway,True,33,0.3,Asia-Pacific,Low,Low,2022-07-05,2022-10-03,CVE-2026-80548,False,False
THREAT-04360,Nation-State (Russia),Insider Threat,T1003 OS Credential Dumping,E-commerce,Database Server,False,10,0.29,India,Medium,High,2025-06-21,2026-01-07,CVE-2026-79195,False,True
THREAT-04361,Insider,Web Application Attack,T1566 Phishing,E-commerce,Payment Gateway,False,63,0.12,Asia-Pacific,Low,High,2023-02-11,2023-06-06,,False,False
THREAT-04362,APT29,Credential Theft,T1027 Obfuscated Files or Information,Energy,Payment Gateway,False,58,0.3,Americas,High,Low,2021-12-28,2022-05-07,,False,False
THREAT-04363,Lazarus Group,Insider Threat,T1055 Process Injection,IT Services,Storage Bucket,False,4,0.29,Asia-Pacific,High,Low,2023-12-06,2024-03-29,CVE-2026-73610,False,True
THREAT-04364,Nation-State (Russia),Insider Threat,T1562 Impair Defenses,Manufacturing,Email Server,False,6,0.32,India,Low,Medium,2024-06-22,2024-11-14,,False,True
THREAT-04365,FIN7,Zero-Day Exploit,T1133 External Remote Services,Government,Payment Gateway,True,49,0.46,Americas,Critical,High,2021-04-20,2021-10-19,,False,False
THREAT-04366,Lazarus Group,Credential Theft,T1110 Brute Force,Healthcare,Web Server,True,60,0.46,Asia-Pacific,Low,Medium,2024-12-05,2025-05-10,,False,True
THREAT-04367,Mustang Panda,Cryptojacking,T1048 Exfiltration Over Alternative Protocol,Manufacturing,API Gateway,False,46,0.6,Americas,Low,Low,2025-04-10,2025-08-29,,False,False
THREAT-04368,SilverFox,Data Exfiltration,T1569 System Services,Insurance,SaaS Application,False,92,0.45,Americas,High,High,2025-12-08,2026-09-04,CVE-2026-81720,False,False
THREAT-04369,Mustang Panda,Data Exfiltration,T1569 System Services,E-commerce,Employee Laptop,False,27,0.1,Americas,High,Medium,2024-11-25,2025-09-07,CVE-2026-31889,False,True
