asset_id,organization_id,business_unit_id,asset_name,asset_type,operating_system,environment,cloud_provider,region,internet_exposed,asset_owner,business_service,data_classification,asset_criticality,confidentiality_score,integrity_score,availability_score,revenue_dependency,customer_dependency,regulatory_dependency,dependency_count,asset_age_days,current_risk_score
AST-08046,ORG-015,BU-0091,File Server 8046,File Server,Windows Server 2019,Production,Azure,us-east-1,False,owner_252@corp.com,API Platform,Confidential,High,8,7,7,0.5,0.2,0.17,7,41,6.3
AST-08047,ORG-006,BU-0037,IoT Device 8047,IoT Device,Embedded,Production,On-Premise,us-east-1,True,owner_45@corp.com,Communication,Highly Confidential,High,6,7,6,0.65,0.44,0.6,5,2209,7.2
AST-08048,ORG-005,BU-0032,Firewall 8048,Firewall,Proprietary,Production,Azure,us-east-1,False,owner_68@corp.com,Supply Chain,Highly Confidential,High,7,9,7,0.86,0.24,0.8,8,424,5.0
AST-08049,ORG-025,BU-0149,SaaS Application 8049,SaaS Application,SaaS,Production,GCP,ap-south-1,True,owner_32@corp.com,HR System,Highly Confidential,High,8,7,7,0.75,0.33,0.8,3,742,9.2
AST-08050,ORG-016,BU-0102,Workstation 8050,Workstation,Windows 11,Development,GCP,us-east-1,False,owner_209@corp.com,Data Analytics,Public,Medium,6,3,5,0.49,0.35,0.05,5,42,5.9
AST-08051,ORG-004,BU-0018,Storage Bucket 8051,Storage Bucket,N/A,Development,On-Premise,ap-southeast-1,False,owner_242@corp.com,Supply Chain,Highly Confidential,Low,3,1,1,0.05,0.2,0.74,14,1647,2.1
AST-08052,ORG-023,BU-0138,Email Server 8052,Email Server,Windows Server 2019,Production,GCP,ap-southeast-1,False,owner_354@corp.com,Customer Portal,Confidential,Critical,10,8,8,0.77,0.02,0.21,8,2380,10
AST-08053,ORG-006,BU-0035,API Gateway 8053,API Gateway,Linux,Production,On-Premise,eu-west-1,False,owner_85@corp.com,Communication,Confidential,Critical,10,9,10,0.89,0.12,0.11,2,2462,10
AST-08054,ORG-015,BU-0096,Application Server 8054,Application Server,Windows Server 2022,Development,GCP,ap-southeast-1,False,owner_450@corp.com,CRM,Confidential,Low,2,3,1,0.15,0.37,0.32,6,892,2.0
AST-08055,ORG-017,BU-0103,Network Device 8055,Network Device,Proprietary,Production,On-Premise,eu-west-1,False,owner_35@corp.com,Supply Chain,Highly Confidential,Medium,4,4,4,0.32,0.08,0.71,3,844,3.2
AST-08056,ORG-024,BU-0145,Payment Gateway 8056,Payment Gateway,Linux,Production,On-Premise,eu-west-1,False,owner_285@corp.com,CRM,Internal,Medium,4,3,4,0.16,0.04,0.03,15,192,5.8
AST-08057,ORG-021,BU-0126,Payment Gateway 8057,Payment Gateway,Linux,Production,Azure,ap-southeast-1,False,owner_414@corp.com,Customer Portal,Confidential,Critical,8,9,9,0.7,0.18,0.03,8,1049,5.4
AST-08058,ORG-005,BU-0031,Kubernetes Cluster 8058,Kubernetes Cluster,Linux,Staging,GCP,ap-southeast-1,False,owner_319@corp.com,Core Banking,Highly Confidential,Medium,5,4,3,0.26,0.14,0.6,5,1995,3.3
AST-08059,ORG-005,BU-0032,Employee Laptop 8059,Employee Laptop,macOS Ventura,Production,On-Premise,us-east-1,False,owner_192@corp.com,HR System,Confidential,High,8,6,7,0.42,0.02,0.25,2,2052,6.1
AST-08060,ORG-006,BU-0036,Email Server 8060,Email Server,Linux,Production,On-Premise,us-east-1,False,owner_84@corp.com,Security Ops,Confidential,High,9,6,8,1.0,0.11,0.27,9,2214,7.0
AST-08061,ORG-016,BU-0102,SaaS Application 8061,SaaS Application,SaaS,Production,On-Premise,eu-west-1,True,owner_74@corp.com,File Sharing,Confidential,Critical,10,8,9,0.34,0.46,0.3,1,2293,8.2
AST-08062,ORG-023,BU-0139,Storage Bucket 8062,Storage Bucket,N/A,Production,Azure,eu-west-1,False,owner_142@corp.com,Payment Processing,Highly Confidential,High,8,7,8,0.77,0.08,0.63,11,1097,9.5
AST-08063,ORG-002,BU-0009,Firewall 8063,Firewall,Proprietary,Production,Azure,ap-south-1,False,owner_462@corp.com,Communication,Highly Confidential,Critical,9,10,9,0.83,0.19,0.89,12,2033,10
AST-08064,ORG-022,BU-0134,Application Server 8064,Application Server,Linux,Development,Azure,eu-west-1,False,owner_238@corp.com,Email,Public,Medium,3,5,4,0.45,0.15,0.48,3,907,4.9
AST-08065,ORG-003,BU-0012,Storage Bucket 8065,Storage Bucket,N/A,Development,On-Premise,ap-southeast-1,False,owner_72@corp.com,API Platform,Confidential,Medium,6,3,3,0.17,0.3,0.16,1,1126,5.9
AST-08066,ORG-010,BU-0059,CI/CD Server 8066,CI/CD Server,Linux,Development,AWS,ap-south-1,False,owner_212@corp.com,Supply Chain,Confidential,Medium,3,3,3,0.04,0.27,0.08,15,231,4.8
AST-08067,ORG-015,BU-0091,Application Server 8067,Application Server,Windows Server 2022,Development,GCP,ap-south-1,False,owner_408@corp.com,Payment Processing,Highly Confidential,Low,1,2,1,0.41,0.05,0.75,0,1856,2.0
AST-08068,ORG-015,BU-0090,Employee Laptop 8068,Employee Laptop,Windows 11,Production,GCP,ap-south-1,False,owner_422@corp.com,Customer Portal,Highly Confidential,High,6,9,7,0.48,0.08,0.58,14,1244,9.1
AST-08069,ORG-022,BU-0131,Database Server 8069,Database Server,Windows Server 2019,Production,AWS,ap-south-1,False,owner_132@corp.com,ERP,Highly Confidential,High,8,6,9,0.91,0.05,0.84,3,828,8.6
AST-08070,ORG-010,BU-0059,File Server 8070,File Server,Windows Server 2019,Production,AWS,us-east-1,False,owner_125@corp.com,ERP,Highly Confidential,High,7,8,9,0.49,0.0,0.54,0,2292,5.6
AST-08071,ORG-021,BU-0126,Storage Bucket 8071,Storage Bucket,N/A,Development,On-Premise,us-east-1,False,owner_60@corp.com,Security Ops,Internal,Medium,3,4,6,0.33,0.31,0.18,15,2391,5.3
AST-08072,ORG-021,BU-0128,Cloud VM 8072,Cloud VM,Windows Server 2022,Production,On-Premise,ap-south-1,True,owner_48@corp.com,ERP,Confidential,Critical,9,10,10,0.31,0.83,0.45,13,1591,8.1
AST-08073,ORG-017,BU-0106,Email Server 8073,Email Server,Windows Server 2019,Production,AWS,eu-west-1,True,owner_165@corp.com,Email,Confidential,High,7,7,7,0.9,0.51,0.24,1,308,10
AST-08074,ORG-009,BU-0051,CI/CD Server 8074,CI/CD Server,Linux,Development,GCP,ap-southeast-1,False,owner_351@corp.com,Payment Processing,Public,Low,2,2,3,0.39,0.3,0.12,10,1090,1.4
AST-08075,ORG-002,BU-0008,Web Server 8075,Web Server,Windows Server 2022,Production,On-Premise,eu-west-1,True,owner_36@corp.com,API Platform,Highly Confidential,Medium,6,3,4,0.11,0.99,0.97,6,175,7.1
AST-08076,ORG-009,BU-0052,Workstation 8076,Workstation,Windows 11,Development,On-Premise,us-east-1,False,owner_228@corp.com,Security Ops,Highly Confidential,Low,1,2,1,0.2,0.3,0.96,9,832,1.1
AST-08077,ORG-019,BU-0120,Application Server 8077,Application Server,Linux,Development,GCP,ap-southeast-1,False,owner_374@corp.com,Email,Confidential,Low,1,2,1,0.05,0.1,0.19,0,506,1.1
AST-08078,ORG-006,BU-0037,SaaS Application 8078,SaaS Application,SaaS,Production,On-Premise,ap-southeast-1,False,owner_96@corp.com,Payment Processing,Public,Medium,6,6,3,0.09,0.38,0.18,7,318,5.9
AST-08079,ORG-002,BU-0008,CI/CD Server 8079,CI/CD Server,Linux,Development,Azure,eu-west-1,False,owner_429@corp.com,Customer Portal,Internal,Medium,4,5,4,0.43,0.06,0.04,7,1439,4.3
AST-08080,ORG-016,BU-0099,CI/CD Server 8080,CI/CD Server,Linux,Development,On-Premise,ap-south-1,False,owner_98@corp.com,File Sharing,Confidential,Low,2,2,2,0.07,0.28,0.06,12,558,2.1
AST-08081,ORG-005,BU-0028,Email Server 8081,Email Server,Linux,Production,On-Premise,ap-southeast-1,False,owner_346@corp.com,Communication,Confidential,High,7,7,9,0.88,0.4,0.09,12,470,6.9
AST-08082,ORG-018,BU-0112,Cloud VM 8082,Cloud VM,Windows Server 2022,Production,On-Premise,us-east-1,False,owner_392@corp.com,ERP,Confidential,High,9,8,7,0.9,0.39,0.22,14,1116,9.2
AST-08083,ORG-004,BU-0018,Workstation 8083,Workstation,Windows 11,Production,GCP,us-east-1,False,owner_54@corp.com,Core Banking,Highly Confidential,High,6,7,6,0.73,0.33,0.8,7,2303,4.2
AST-08084,ORG-020,BU-0121,File Server 8084,File Server,Windows Server 2019,Production,On-Premise,us-east-1,False,owner_320@corp.com,CRM,Confidential,Critical,8,8,10,0.34,0.06,0.1,5,374,7.8
AST-08085,ORG-009,BU-0051,IAM System 8085,IAM System,SaaS,Production,GCP,ap-southeast-1,False,owner_499@corp.com,File Sharing,Highly Confidential,High,7,7,6,0.32,0.14,0.62,5,786,7.5
AST-08086,ORG-010,BU-0060,Email Server 8086,Email Server,Linux,Production,On-Premise,us-east-1,False,owner_300@corp.com,API Platform,Confidential,High,6,8,6,0.55,0.2,0.05,4,417,5.5
AST-08087,ORG-008,BU-0043,Email Server 8087,Email Server,Linux,Production,On-Premise,eu-west-1,False,owner_264@corp.com,Customer Portal,Confidential,Medium,4,4,4,0.44,0.3,0.35,10,950,2.6
AST-08088,ORG-024,BU-0145,Database Server 8088,Database Server,Windows Server 2019,Production,GCP,ap-south-1,False,owner_208@corp.com,Supply Chain,Confidential,High,6,9,8,0.55,0.28,0.45,15,1986,8.5
AST-08089,ORG-002,BU-0006,VPN Gateway 8089,VPN Gateway,Linux,Production,On-Premise,ap-southeast-1,False,owner_309@corp.com,Data Analytics,Highly Confidential,Critical,10,10,10,0.49,0.14,0.81,5,888,9.5
AST-08090,ORG-018,BU-0115,CI/CD Server 8090,CI/CD Server,Linux,Development,On-Premise,ap-south-1,False,owner_245@corp.com,Data Analytics,Highly Confidential,Medium,4,5,6,0.35,0.18,0.91,1,2445,5.1
AST-08091,ORG-009,BU-0052,Domain Controller 8091,Domain Controller,Windows Server 2022,Production,GCP,ap-south-1,False,owner_44@corp.com,Core Banking,Confidential,High,8,7,6,0.58,0.24,0.09,3,1066,6.4
AST-08092,ORG-017,BU-0109,Firewall 8092,Firewall,Proprietary,Production,Azure,ap-south-1,False,owner_301@corp.com,API Platform,Confidential,Critical,9,10,9,0.58,0.09,0.29,12,263,5.9
AST-08093,ORG-009,BU-0056,Application Server 8093,Application Server,Linux,Development,AWS,ap-south-1,False,owner_394@corp.com,Security Ops,Public,Medium,4,3,6,0.43,0.13,0.37,1,2280,5.0
AST-08094,ORG-004,BU-0019,Network Device 8094,Network Device,Proprietary,Production,AWS,ap-southeast-1,False,owner_474@corp.com,Email,Confidential,High,9,9,8,0.78,0.23,0.29,1,2031,9.5
AST-08095,ORG-004,BU-0024,Network Device 8095,Network Device,Proprietary,Production,GCP,ap-southeast-1,True,owner_262@corp.com,Data Analytics,Confidential,High,8,7,7,0.38,0.44,0.49,5,238,6.6
AST-08096,ORG-022,BU-0134,Email Server 8096,Email Server,Linux,Production,On-Premise,eu-west-1,False,owner_463@corp.com,Customer Portal,Highly Confidential,High,9,9,7,0.5,0.08,0.71,6,366,5.5
AST-08097,ORG-005,BU-0029,Database Server 8097,Database Server,Linux,Production,On-Premise,ap-south-1,False,owner_220@corp.com,Payment Processing,Confidential,High,8,7,6,0.44,0.16,0.41,6,2393,7.9
AST-08098,ORG-018,BU-0113,File Server 8098,File Server,Linux,Production,Azure,ap-south-1,False,owner_493@corp.com,Customer Portal,Highly Confidential,High,8,7,9,0.33,0.2,0.82,14,1797,8.9
AST-08099,ORG-014,BU-0087,Network Device 8099,Network Device,Proprietary,Production,GCP,ap-southeast-1,False,owner_434@corp.com,Core Banking,Public,Medium,6,3,5,0.01,0.39,0.12,9,1223,3.1
AST-08100,ORG-016,BU-0097,File Server 8100,File Server,Linux,Production,On-Premise,us-east-1,False,owner_62@corp.com,DevOps Pipeline,Highly Confidential,Critical,9,8,9,0.45,0.37,0.81,8,2188,10
AST-08101,ORG-024,BU-0140,Payment Gateway 8101,Payment Gateway,Linux,Production,GCP,ap-southeast-1,False,owner_371@corp.com,ERP,Highly Confidential,Critical,8,9,10,0.8,0.15,0.93,10,2369,7.9
AST-08102,ORG-011,BU-0063,SaaS Application 8102,SaaS Application,SaaS,Production,GCP,ap-southeast-1,False,owner_324@corp.com,DevOps Pipeline,Confidential,High,6,9,8,0.44,0.27,0.03,14,1365,4.6
AST-08103,ORG-015,BU-0093,Firewall 8103,Firewall,Proprietary,Production,GCP,ap-southeast-1,True,owner_174@corp.com,API Platform,Confidential,Critical,9,9,10,0.7,0.22,0.16,12,1231,7.1
AST-08104,ORG-019,BU-0116,VPN Gateway 8104,VPN Gateway,Linux,Production,AWS,ap-south-1,True,owner_235@corp.com,Supply Chain,Confidential,Medium,4,5,6,0.18,0.79,0.49,7,200,5.3
AST-08105,ORG-011,BU-0068,Storage Bucket 8105,Storage Bucket,N/A,Production,On-Premise,us-east-1,False,owner_392@corp.com,Security Ops,Highly Confidential,High,6,8,8,0.94,0.28,0.97,2,2375,5.7
AST-08106,ORG-002,BU-0007,CI/CD Server 8106,CI/CD Server,Linux,Development,AWS,eu-west-1,False,owner_78@corp.com,ERP,Internal,Medium,5,5,5,0.03,0.33,0.0,9,104,2.8
AST-08107,ORG-009,BU-0054,IAM System 8107,IAM System,SaaS,Production,AWS,eu-west-1,False,owner_419@corp.com,File Sharing,Highly Confidential,High,7,8,8,0.73,0.3,0.58,11,1172,5.4
AST-08108,ORG-003,BU-0013,Email Server 8108,Email Server,Linux,Production,On-Premise,ap-south-1,True,owner_90@corp.com,File Sharing,Confidential,High,9,9,6,0.46,0.79,0.37,12,2108,7.1
AST-08109,ORG-024,BU-0145,Domain Controller 8109,Domain Controller,Windows Server 2022,Production,On-Premise,ap-southeast-1,False,owner_190@corp.com,Communication,Highly Confidential,High,6,9,8,0.42,0.06,0.95,2,1385,4.7
AST-08110,ORG-022,BU-0129,Domain Controller 8110,Domain Controller,Windows Server 2022,Production,On-Premise,ap-south-1,True,owner_136@corp.com,Core Banking,Confidential,High,8,7,7,0.38,0.63,0.42,6,677,10
AST-08111,ORG-024,BU-0144,VPN Gateway 8111,VPN Gateway,Linux,Production,GCP,ap-southeast-1,True,owner_251@corp.com,HR System,Confidential,Medium,6,4,6,0.46,0.6,0.41,7,2356,7.4
AST-08112,ORG-003,BU-0014,Payment Gateway 8112,Payment Gateway,Linux,Production,AWS,ap-southeast-1,False,owner_81@corp.com,API Platform,Confidential,High,6,8,6,0.44,0.31,0.25,14,557,5.6
AST-08113,ORG-021,BU-0125,Payment Gateway 8113,Payment Gateway,Linux,Production,On-Premise,ap-south-1,True,owner_412@corp.com,Data Analytics,Confidential,High,6,8,7,0.55,0.69,0.44,5,1195,8.9
AST-08114,ORG-007,BU-0040,VPN Gateway 8114,VPN Gateway,Linux,Production,Azure,us-east-1,False,owner_82@corp.com,Communication,Highly Confidential,High,9,9,6,0.8,0.01,0.56,13,2307,6.0
AST-08115,ORG-005,BU-0030,API Gateway 8115,API Gateway,Linux,Staging,On-Premise,us-east-1,False,owner_495@corp.com,HR System,Highly Confidential,Low,1,3,1,0.36,0.13,0.66,9,2107,2.0
AST-08116,ORG-009,BU-0056,IoT Device 8116,IoT Device,Embedded,Production,GCP,us-east-1,True,owner_428@corp.com,Communication,Highly Confidential,High,9,9,9,0.79,0.51,0.89,8,97,10
AST-08117,ORG-005,BU-0031,Email Server 8117,Email Server,Linux,Production,Azure,ap-southeast-1,True,owner_167@corp.com,Payment Processing,Confidential,High,6,7,9,0.68,0.33,0.13,5,1261,10
AST-08118,ORG-011,BU-0062,Storage Bucket 8118,Storage Bucket,N/A,Development,GCP,us-east-1,False,owner_274@corp.com,Communication,Highly Confidential,Low,2,1,1,0.16,0.1,0.64,7,1785,2.1
AST-08119,ORG-022,BU-0132,Storage Bucket 8119,Storage Bucket,N/A,Development,Azure,ap-southeast-1,False,owner_251@corp.com,Communication,Highly Confidential,Low,1,1,2,0.24,0.25,0.88,2,740,2.0
AST-08120,ORG-019,BU-0119,Database Server 8120,Database Server,Windows Server 2019,Production,On-Premise,ap-south-1,False,owner_292@corp.com,Core Banking,Confidential,High,8,8,9,0.39,0.25,0.25,5,1143,4.9
AST-08121,ORG-008,BU-0049,Network Device 8121,Network Device,Proprietary,Production,On-Premise,us-east-1,False,owner_237@corp.com,Data Analytics,Confidential,High,6,6,7,0.43,0.35,0.12,12,2106,8.8
AST-08122,ORG-025,BU-0150,IoT Device 8122,IoT Device,Embedded,Production,AWS,ap-southeast-1,False,owner_235@corp.com,Core Banking,Highly Confidential,Critical,8,10,10,0.48,0.38,0.72,12,1917,6.7
AST-08123,ORG-011,BU-0066,Workstation 8123,Workstation,Windows 11,Production,On-Premise,ap-south-1,True,owner_187@corp.com,Data Analytics,Highly Confidential,High,7,6,9,0.3,0.74,0.84,0,1661,8.2
AST-08124,ORG-007,BU-0040,Email Server 8124,Email Server,Linux,Production,Azure,us-east-1,False,owner_109@corp.com,CRM,Internal,Medium,5,4,5,0.16,0.03,0.1,14,1060,3.8
AST-08125,ORG-010,BU-0058,SaaS Application 8125,SaaS Application,SaaS,Production,GCP,ap-south-1,False,owner_315@corp.com,CRM,Confidential,High,7,6,8,0.96,0.37,0.03,2,2454,9.3
AST-08126,ORG-012,BU-0073,Storage Bucket 8126,Storage Bucket,N/A,Development,AWS,us-east-1,False,owner_331@corp.com,CRM,Public,Medium,5,6,3,0.08,0.07,0.25,10,2292,3.1
AST-08127,ORG-025,BU-0149,Workstation 8127,Workstation,Windows 11,Development,Azure,ap-south-1,False,owner_249@corp.com,File Sharing,Public,Low,2,1,1,0.18,0.31,0.19,14,2157,1.3
AST-08128,ORG-005,BU-0026,Database Server 8128,Database Server,Windows Server 2019,Production,Azure,us-east-1,False,owner_141@corp.com,Payment Processing,Confidential,Critical,8,10,8,0.5,0.27,0.07,5,279,10
AST-08129,ORG-005,BU-0026,Storage Bucket 8129,Storage Bucket,N/A,Development,On-Premise,us-east-1,False,owner_435@corp.com,Customer Portal,Internal,Medium,5,4,6,0.08,0.1,0.18,13,506,3.3
AST-08130,ORG-019,BU-0118,Storage Bucket 8130,Storage Bucket,N/A,Development,Azure,ap-south-1,False,owner_141@corp.com,Communication,Public,Low,3,1,2,0.21,0.19,0.34,5,787,1.6
AST-08131,ORG-012,BU-0074,VPN Gateway 8131,VPN Gateway,Linux,Production,GCP,eu-west-1,False,owner_71@corp.com,CRM,Highly Confidential,Critical,8,10,10,0.64,0.4,0.83,7,323,6.4
AST-08132,ORG-022,BU-0133,Storage Bucket 8132,Storage Bucket,N/A,Development,GCP,ap-southeast-1,False,owner_117@corp.com,Security Ops,Highly Confidential,Low,1,1,2,0.06,0.18,0.52,11,1816,1.0
AST-08133,ORG-006,BU-0035,Application Server 8133,Application Server,Windows Server 2022,Development,GCP,ap-southeast-1,False,owner_105@corp.com,API Platform,Confidential,Low,2,1,2,0.26,0.21,0.41,7,159,2.3
AST-08134,ORG-016,BU-0100,Network Device 8134,Network Device,Proprietary,Production,AWS,eu-west-1,False,owner_18@corp.com,Data Analytics,Highly Confidential,Critical,10,10,10,0.91,0.23,0.78,12,1203,6.8
AST-08135,ORG-023,BU-0139,Application Server 8135,Application Server,Linux,Production,AWS,ap-southeast-1,True,owner_288@corp.com,ERP,Highly Confidential,High,6,7,6,0.66,0.37,0.68,4,2073,9.8
AST-08136,ORG-009,BU-0055,Employee Laptop 8136,Employee Laptop,Windows 11,Production,On-Premise,eu-west-1,True,owner_324@corp.com,CRM,Highly Confidential,Critical,9,8,9,0.62,0.89,0.88,1,2292,10
AST-08137,ORG-009,BU-0056,Web Server 8137,Web Server,Linux,Production,Azure,us-east-1,False,owner_273@corp.com,Payment Processing,Public,Medium,5,6,5,0.43,0.37,0.25,4,2130,5.5
AST-08138,ORG-009,BU-0054,SaaS Application 8138,SaaS Application,SaaS,Production,Azure,eu-west-1,False,owner_359@corp.com,File Sharing,Highly Confidential,High,6,8,9,0.86,0.21,0.86,9,1388,7.7
AST-08139,ORG-006,BU-0034,Domain Controller 8139,Domain Controller,Windows Server 2022,Production,On-Premise,ap-south-1,True,owner_378@corp.com,Core Banking,Confidential,Critical,10,8,10,0.94,0.59,0.32,6,1306,10
AST-08140,ORG-020,BU-0123,IAM System 8140,IAM System,SaaS,Production,GCP,ap-southeast-1,False,owner_203@corp.com,Data Analytics,Confidential,High,9,7,8,0.5,0.38,0.28,2,353,5.3
AST-08141,ORG-008,BU-0049,IoT Device 8141,IoT Device,Embedded,Production,Azure,ap-south-1,False,owner_64@corp.com,DevOps Pipeline,Confidential,Critical,10,10,10,0.54,0.31,0.24,12,2466,10
AST-08142,ORG-011,BU-0064,Workstation 8142,Workstation,Windows 11,Production,AWS,eu-west-1,False,owner_275@corp.com,CRM,Highly Confidential,Critical,9,10,10,0.53,0.16,0.95,11,1352,8.7
AST-08143,ORG-014,BU-0087,CI/CD Server 8143,CI/CD Server,Linux,Development,Azure,ap-southeast-1,False,owner_286@corp.com,File Sharing,Public,Low,3,3,1,0.12,0.1,0.35,13,639,2.0
AST-08144,ORG-005,BU-0029,Web Server 8144,Web Server,Windows Server 2022,Staging,On-Premise,ap-southeast-1,False,owner_303@corp.com,Security Ops,Confidential,Low,2,1,1,0.08,0.02,0.19,12,1377,1.6
AST-08145,ORG-019,BU-0116,Email Server 8145,Email Server,Linux,Production,On-Premise,ap-south-1,True,owner_222@corp.com,Communication,Highly Confidential,Medium,6,4,4,0.14,0.96,0.6,3,284,6.7
AST-08146,ORG-020,BU-0121,SaaS Application 8146,SaaS Application,SaaS,Production,On-Premise,eu-west-1,False,owner_169@corp.com,API Platform,Highly Confidential,Critical,8,8,9,0.91,0.08,0.87,15,796,10
AST-08147,ORG-013,BU-0079,Firewall 8147,Firewall,Proprietary,Production,Azure,ap-south-1,False,owner_217@corp.com,File Sharing,Highly Confidential,Critical,10,10,9,0.58,0.1,0.53,0,1131,10
AST-08148,ORG-010,BU-0058,Cloud VM 8148,Cloud VM,Windows Server 2022,Development,On-Premise,ap-south-1,False,owner_402@corp.com,DevOps Pipeline,Confidential,Low,2,2,3,0.2,0.23,0.12,1,278,1.1
AST-08149,ORG-023,BU-0137,Database Server 8149,Database Server,Linux,Production,On-Premise,ap-south-1,True,owner_158@corp.com,API Platform,Confidential,Critical,10,8,10,0.35,0.69,0.5,2,2164,10
AST-08150,ORG-005,BU-0029,Payment Gateway 8150,Payment Gateway,Linux,Production,AWS,eu-west-1,False,owner_112@corp.com,API Platform,Highly Confidential,High,7,7,8,0.64,0.34,0.67,5,965,8.9
AST-08151,ORG-011,BU-0063,Workstation 8151,Workstation,Windows 11,Production,On-Premise,eu-west-1,True,owner_237@corp.com,Supply Chain,Confidential,High,9,8,7,0.43,0.31,0.39,3,1586,8.6
AST-08152,ORG-019,BU-0118,CI/CD Server 8152,CI/CD Server,Linux,Development,AWS,ap-southeast-1,False,owner_418@corp.com,ERP,Internal,Low,3,1,2,0.46,0.19,0.0,9,373,1.1
AST-08153,ORG-015,BU-0091,Network Device 8153,Network Device,Proprietary,Production,GCP,ap-south-1,True,owner_90@corp.com,Data Analytics,Confidential,High,8,8,6,0.67,0.41,0.08,5,2374,6.8
AST-08154,ORG-008,BU-0050,Web Server 8154,Web Server,Linux,Staging,GCP,ap-southeast-1,False,owner_197@corp.com,Payment Processing,Confidential,Medium,6,3,4,0.05,0.38,0.42,5,1334,5.6
AST-08155,ORG-023,BU-0138,Employee Laptop 8155,Employee Laptop,macOS Ventura,Production,On-Premise,us-east-1,False,owner_226@corp.com,Communication,Highly Confidential,Critical,9,8,10,0.8,0.21,0.84,4,2456,6.4
AST-08156,ORG-020,BU-0124,Kubernetes Cluster 8156,Kubernetes Cluster,Linux,Staging,On-Premise,us-east-1,False,owner_134@corp.com,Email,Public,Low,3,2,1,0.23,0.04,0.47,3,1171,1.1
